order_id,order_date,customer_name,email,country,category,quantity,unit_price,customer_age
ORD2739,2024-05-28,Lukas Weber,  lukas.weber@example.com  ,France,Electronics,5,"€1,077.41",65
ORD2426,2024-06-12,Jonas  Wagner ,  Jonas.Wagner@Example.Com  ,Spain,Furniture,1,€59.91,
ORD1558,September 26 2024,  Emma Wagner,  Emma.Wagner@Example.Com  ,Germany,N/A,-2,1387.07,56
ORD1860,2024-06-29,  Felix Becker,,france ,Furniture,5,€1278.03,32
ORD2133,August 10 2024,  Anna Weber,  ANNA.WEBER@EXAMPLE.COM  ,netherlands,Furniture, ,€1201.58,41
ORD3434,04/25/2024,Marie Fischer,N/A,United Kingdom,Office Supplies,5,923.33,43
ORD2422,23/02/2024,Felix Wagner,  felix.wagner@example.com  ,france ,Furniture,4,844.64,22
ORD1086,April 01 2024,  Jonas Klein,  jonas.klein@example.com  ,The Netherlands,Electronics,5,1048.08,41
ORD2654,2024-04-17,  Marie Schmidt,  MARIE.SCHMIDT@EXAMPLE.COM  ,FR,Office Supplies,5,N/A,42
ORD3400,September 17 2024,Sofia  Müller ,  sofia.müller@example.com  ,Spain,Electronics,2,566.49,41
ORD1462,May 27 2024,  Sofia Fischer,  SOFIA.FISCHER@EXAMPLE.COM  ,GERMANY ,null,1,€212.44,60
ORD1814,25/05/2024,Marie  Schmidt ,  Marie.Schmidt@Example.Com  , France,Office Supplies,3,16.82,26
ORD1853,August 14 2024,Jonas  Klein ,  jonas.klein@example.com  , germany,Office Supplies,5,182.58,57
ORD2005,2024-01-28,Jonas Weber,  JONAS.WEBER@EXAMPLE.COM  , France,Electronics,3,€351.11,N/A
ORD2613,2024-06-25,Lukas Schmidt,  lukas.schmidt@example.com  ,Netherlands,Office Supplies,2,€327.96,68
ORD2669,20/08/2024,Anna Becker,  Anna.Becker@Example.Com  ,Netherlands,Furniture,1,244.57,27
ORD1188,07/11/2024,Anna Wagner,  Anna.Wagner@Example.Com  ,Netherlands,Electronics,1,€740.36,18
ORD3010,June 08 2024,  Marie Weber,  Marie.Weber@Example.Com  ,United Kingdom,Electronics,5,1319.41,34
ORD1613,24/03/2024,Anna  Fischer ,  Anna.Fischer@Example.Com  ,U.K.,Office Supplies,2,€1455.34,45
ORD1436,03/06/2024,Marie Schmidt,  MARIE.SCHMIDT@EXAMPLE.COM  ,ES,Furniture,1,€1323.95,38
ORD1163,2024-02-18,Sofia  Weber ,  SOFIA.WEBER@EXAMPLE.COM  ,germany,Furniture,4,€1215.91,37
ORD2431,13.03.2024,Paul  Schmidt ,  PAUL.SCHMIDT@EXAMPLE.COM  ,GERMANY ,Office Supplies,5,€1476.85,22
ORD2218,August 05 2024,Lukas Becker,  LUKAS.BECKER@EXAMPLE.COM  ,NL,Furniture,3,198.97,43
ORD2199,19.06.2024,Jonas  Schmidt ,  jonas.schmidt@example.com  ,FR,Furniture,3,931.08,-
ORD1819,06.04.2024,  Emma Weber,N/A,France,Electronics,4,645.62,68
ORD1514,July 18 2024,Felix  Klein ,  felix.klein@example.com  ,The Netherlands,Office Supplies,2,€176.84,45
ORD1775,2024-03-30,Marie  Wagner ,  marie.wagner@example.com  ,france ,Furniture,4,€668.02,35
ORD2495,May 11 2024,  Anna Becker,  Anna.Becker@Example.Com  , France,Electronics,5,403.57,30
ORD2435,2024-01-31,  Sofia Müller,  Sofia.Müller@Example.Com  ,germany,Furniture,4,null,32
ORD1486,02/03/2024,  Lukas Fischer,  lukas.fischer@example.com  ,germany,Office Supplies,3,€1227.77,69
ORD3258,01/17/2024,Anna  Becker ,  ANNA.BECKER@EXAMPLE.COM  ,UK,Furniture,4,1340.91,18
ORD1792,08/09/2024,Marie  Wagner ,  marie.wagner@example.com  ,Spain,Electronics,2,€472.73,28
ORD3164,03/09/2024,  Jonas Müller,  jonas.müller@example.com  ,England,Electronics,5,"€1,157.38",49
ORD1582,2024-05-11,  Anna Schmidt,  anna.schmidt@example.com  ,uk,Electronics,2,€66.83,51
ORD1577,04/18/2024,Lukas  Müller ,  LUKAS.MÜLLER@EXAMPLE.COM  ,germany,Office Supplies,5,€413.10,18
ORD1747,13/02/2024,Anna Becker,  Anna.Becker@Example.Com  ,France,Office Supplies,1,€1478.23,31
ORD2406,2024-08-02,Anna  Schmidt ,  anna.schmidt@example.com  ,Netherlands,Electronics,2,"€1,474.65",44
ORD2761,July 12 2024,Anna Weber,null,Spain,Electronics,5,338.76,39
ORD2321,June 12 2024,Felix Wagner,  Felix.Wagner@Example.Com  ,netherlands,Office Supplies,5,350.02,34
ORD1565,09/09/2024,Marie  Schmidt ,  MARIE.SCHMIDT@EXAMPLE.COM  ,france ,Office Supplies,-4,757.51,52
ORD3073,27.03.2024,Marie  Klein ,  MARIE.KLEIN@EXAMPLE.COM  ,Germany,Electronics,-1,€517.43,32
ORD2343,02/18/2024,  Felix Weber,  Felix.Weber@Example.Com  ,france ,Office Supplies,3,486.22,64
ORD2317,06/01/2024,  Sofia Klein,  Sofia.Klein@Example.Com  ,France,Furniture,5,€736.43,33
ORD1579,2024-07-25,Jonas Becker,  JONAS.BECKER@EXAMPLE.COM  ,España,Electronics,4,1372.87,44
ORD3497,11.07.2024,Paul Klein,  PAUL.KLEIN@EXAMPLE.COM  ,Spain,Office Supplies,3,€661.06,48
ORD1802,14/08/2024,  Jonas Fischer,  Jonas.Fischer@Example.Com  ,france ,Office Supplies,5,"1,282.68",56
ORD1258,27.05.2024,Emma Becker,  EMMA.BECKER@EXAMPLE.COM  ,DE,Electronics,1,€413.32,69
ORD1457,2024-06-28,Paul  Becker ,-,Netherlands,Electronics,1,€88.11,35
ORD1724,March 18 2024,Anna Müller,  anna.müller@example.com  ,uk,Electronics,3,€144.71,66
ORD1115,January 10 2024,Anna Wagner,  ANNA.WAGNER@EXAMPLE.COM  ,España,Furniture,-2,"1,314.16",23
ORD3126,14/08/2024,Sofia  Klein ,  Sofia.Klein@Example.Com  ,uk,Electronics,4,null,55
ORD2103,27.02.2024,Marie  Müller ,  marie.müller@example.com  ,Germany,Office Supplies,5,€597.78,18
ORD3388,2024-07-02,Anna Müller,  ANNA.MÜLLER@EXAMPLE.COM  ,france ,Furniture,3,€1166.37,66
ORD2948,04.01.2024,  Felix Weber,  felix.weber@example.com  ,Spain,Furniture,2,1025.87,47
ORD1546,2024-04-18,  Paul Becker,  paul.becker@example.com  ,The Netherlands,Furniture,4,€544.19,55
ORD3240,14/07/2024,Marie Fischer,  MARIE.FISCHER@EXAMPLE.COM  ,España,Office Supplies,4,€859.54,46
ORD2800,January 12 2024,  Marie Fischer,  Marie.Fischer@Example.Com  ,DE,Electronics,4,739.84,65
ORD1417,06/06/2024,Lukas  Schmidt ,  LUKAS.SCHMIDT@EXAMPLE.COM  ,Spain,Furniture,2,1185.09,58
ORD1046,07/19/2024,Felix Weber,  Felix.Weber@Example.Com  ,UK,Furniture,1,€1294.14,26
ORD1309,26.07.2024,Felix Schmidt,  felix.schmidt@example.com  ,France,Office Supplies,2,284.10,24
ORD1877,May 11 2024,Anna Müller,  ANNA.MÜLLER@EXAMPLE.COM  , germany,Electronics,4,€610.65,68
ORD2624,2024-01-27,Jonas Schmidt,  JONAS.SCHMIDT@EXAMPLE.COM  ,Netherlands,Electronics,5,738.63,44
ORD3254,June 03 2024,Lukas Becker,  lukas.becker@example.com  ,uk,Furniture,1,-,24
ORD2699,March 23 2024,Marie  Fischer ,  MARIE.FISCHER@EXAMPLE.COM  ,Deutschland,Electronics,4,1131.32,64
ORD2338,July 12 2024,  Jonas Becker,  Jonas.Becker@Example.Com  ,germany,Office Supplies,5,"€1,014.23",20
ORD2820,01/03/2024,Anna Weber,  anna.weber@example.com  ,NL,Office Supplies,1,792.59,67
ORD2212,2024-04-16,  Paul Müller,  paul.müller@example.com  ,The Netherlands,Electronics,4,N/A,25
ORD1407,07/30/2024,  Sofia Klein,  sofia.klein@example.com  ,DE,Electronics,3,497.49,49
ORD3389,07.04.2024,  Marie Weber,  MARIE.WEBER@EXAMPLE.COM  , France,Electronics,-2,€1099.56,26
ORD1805,2024-08-28,Paul  Weber ,  PAUL.WEBER@EXAMPLE.COM  ,France,Furniture,5,811.26,26
ORD3002,09/01/2024,Emma  Wagner ,  Emma.Wagner@Example.Com  ,NL,Office Supplies,5,€778.42,67
ORD1624,26.05.2024,Anna  Weber ,  ANNA.WEBER@EXAMPLE.COM  ,Spain,Electronics,2,"€1,344.82",18
ORD3473,25/08/2024,  Marie Wagner,  Marie.Wagner@Example.Com  , France,Furniture,5,,54
ORD2376,February 11 2024,Paul Müller,  PAUL.MÜLLER@EXAMPLE.COM  ,Germany,Office Supplies,3, ,37
ORD2649,25.08.2024,Anna  Becker ,  anna.becker@example.com  ,ES,Electronics,5,688.43,44
ORD1192,10.04.2024,  Lukas Schmidt,  LUKAS.SCHMIDT@EXAMPLE.COM  ,spain ,Office Supplies,5,"1,030.61",53
ORD2532,08/05/2024,  Felix Weber,  Felix.Weber@Example.Com  ,Spain,Electronics,1,1155.74,31
ORD1121,2024-06-21,  Paul Müller,  PAUL.MÜLLER@EXAMPLE.COM  ,England,Office Supplies,1,"1,435.20",65
ORD1311,22.09.2024,Paul Klein,  Paul.Klein@Example.Com  ,U.K.,Electronics,1,289.54,31
ORD2081,08/14/2024,  Jonas Fischer,  jonas.fischer@example.com  ,U.K.,Office Supplies,5,"€1,222.63",46
ORD2042,03/06/2024,Felix Müller,  Felix.Müller@Example.Com  ,ES,Office Supplies,3,1213.30,null
ORD1740,07/02/2024,Emma Schmidt,  emma.schmidt@example.com  ,Deutschland,Office Supplies,N/A,104.21,19
ORD1882,2024-09-24,Anna Fischer,  anna.fischer@example.com  ,UK,Furniture,4,165.75,22
ORD3059,26.02.2024,  Paul Weber,  paul.weber@example.com  ,Spain,Office Supplies,4,649.95,29
ORD3276,06/24/2024,Emma  Weber ,  Emma.Weber@Example.Com  ,Netherlands,Electronics,2,712.35,57
ORD2356,20.01.2024,Emma Schmidt,  emma.schmidt@example.com  ,Netherlands,Office Supplies,-1,€933.74,46
ORD2918,29/05/2024,Anna Fischer,  anna.fischer@example.com  ,Spain,Electronics,4,€1197.60,48
ORD1017,2024-04-18,Felix  Müller ,  felix.müller@example.com  ,England,Office Supplies,4,566.87,26
ORD1353,2024-04-21,Emma Schmidt,  EMMA.SCHMIDT@EXAMPLE.COM  ,france , ,4,1162.90,51
ORD3004,March 12 2024,Lukas Klein,  Lukas.Klein@Example.Com  ,Netherlands,Furniture,2,€894.06,32
ORD2262,June 13 2024,Lukas  Schmidt ,  Lukas.Schmidt@Example.Com  ,Spain,Office Supplies,4,"1,388.39",38
ORD1862,2024-08-26,  Emma Fischer,  EMMA.FISCHER@EXAMPLE.COM  ,España,Furniture,1,1462.45,57
ORD2365,08/09/2024,Paul  Klein ,  Paul.Klein@Example.Com  , germany,Electronics,4,497.09,55
ORD1059,31/01/2024,  Emma Müller,  EMMA.MÜLLER@EXAMPLE.COM  , germany,Electronics,3,1385.32,20
ORD2647,2024-02-26,  Lukas Wagner,  lukas.wagner@example.com  ,Germany,Office Supplies,1,647.89,26
ORD3480,06/01/2024,Emma Klein,  EMMA.KLEIN@EXAMPLE.COM  ,Deutschland,Office Supplies,4,926.20,53
ORD2094,2024-06-19,Paul  Becker ,  paul.becker@example.com  ,Deutschland,Furniture,1,728.24,63
ORD2772,05/29/2024,  Sofia Fischer,  sofia.fischer@example.com  ,GERMANY ,Electronics,1,N/A,57
ORD1421,06.01.2024,Sofia  Weber ,  SOFIA.WEBER@EXAMPLE.COM  ,Germany,,4,374.19,57
ORD2945,07/16/2024,Lukas Weber,  Lukas.Weber@Example.Com  ,NL,Office Supplies,5,€863.82,19
ORD1012,June 06 2024,Sofia  Becker ,,UK,Furniture,3,€1297.14,69
ORD2335,02/07/2024,Anna Wagner,  Anna.Wagner@Example.Com  ,U.K.,Electronics,5,€728.29,N/A
ORD1371,February 14 2024,Anna Schmidt,null,uk,Office Supplies,5,€1376.73,188
ORD1388,August 21 2024,  Lukas Klein,  lukas.klein@example.com  ,Deutschland,Furniture,4,€593.03,46
ORD3360,06.04.2024,Sofia  Weber ,  Sofia.Weber@Example.Com  ,FR,Office Supplies,3,€51.67,18
ORD1419,06/29/2024,Lukas  Fischer ,  LUKAS.FISCHER@EXAMPLE.COM  ,France,Office Supplies,,€576.05, 
ORD2314,07/25/2024,Felix  Fischer ,  Felix.Fischer@Example.Com  ,GERMANY ,Electronics,5,N/A,42
ORD1937,March 04 2024,  Lukas Fischer,  LUKAS.FISCHER@EXAMPLE.COM  ,FR,Furniture,5,"€1,272.28",47
ORD1493,May 05 2024,Anna  Schmidt ,  anna.schmidt@example.com  ,spain ,Electronics,3,282.73,48
ORD3299,01/11/2024,Emma  Becker ,  EMMA.BECKER@EXAMPLE.COM  ,UK,Office Supplies,2,"€1,352.88",35
ORD3447,10/05/2024,Sofia Fischer,  sofia.fischer@example.com  ,france ,Electronics,4,€817.01,50
ORD2727,May 28 2024,Lukas Wagner,  Lukas.Wagner@Example.Com  ,Spain,Furniture,1,€953.90,29
ORD1427,2024-01-30,Sofia Schmidt,  sofia.schmidt@example.com  ,ES,Office Supplies,5,410.55,52
ORD2907,04/24/2024,Marie  Weber , ,france ,Office Supplies,2,934.65,63
ORD2307,05.09.2024,Marie  Müller ,null,DE,Office Supplies,2,"€1,408.26",19
ORD1304,07/31/2024,Felix Müller,  Felix.Müller@Example.Com  ,France,Office Supplies,1,994.34,43
ORD2835,25.08.2024,Lukas Müller, ,FR,Electronics,4,672.29,64
ORD3122,August 17 2024,Sofia Klein,  SOFIA.KLEIN@EXAMPLE.COM  ,germany,Furniture,2,€1201.84,N/A
ORD1715,2024-02-17,Anna  Klein ,  Anna.Klein@Example.Com  ,ES,Furniture,1,"€1,161.29",18
ORD1980,01/30/2024,Jonas  Fischer ,  JONAS.FISCHER@EXAMPLE.COM  ,FR,Office Supplies,1,€797.65,47
ORD1919,18/07/2024,Lukas  Weber ,  lukas.weber@example.com  ,DE,Office Supplies,1,1363.97,42
ORD2306,2024-06-15,Marie Müller,  MARIE.MÜLLER@EXAMPLE.COM  ,France,N/A,5,1104.23,66
ORD1087,31/01/2024,Paul Becker,  PAUL.BECKER@EXAMPLE.COM  ,The Netherlands,Office Supplies,5,€557.49,22
ORD3186,06/18/2024,Anna  Wagner ,  Anna.Wagner@Example.Com  ,España,N/A,5,€262.15,28
ORD1512,14.04.2024,Lukas Weber,  LUKAS.WEBER@EXAMPLE.COM  , germany,Office Supplies,4,€908.73,44
ORD1109,14/06/2024,Felix Klein,  FELIX.KLEIN@EXAMPLE.COM  ,netherlands,Office Supplies,5,"€1,096.56",63
ORD1679,04/09/2024,Marie  Fischer ,  Marie.Fischer@Example.Com  ,The Netherlands,Office Supplies,3,1306.55,27
ORD2423,26.03.2024,Jonas  Fischer ,  Jonas.Fischer@Example.Com  , France,Furniture,2,1395.63,36
ORD1589,August 21 2024,Emma  Becker ,  emma.becker@example.com  ,netherlands,Electronics,1,€47.06,67
ORD2273,January 26 2024,  Lukas Klein,  LUKAS.KLEIN@EXAMPLE.COM  ,germany,Electronics,3,614.80,18
ORD3020,02/17/2024,Jonas Weber,  Jonas.Weber@Example.Com  , France,Electronics,2,809.80,46
ORD3222,04/23/2024,Marie Schmidt,  marie.schmidt@example.com  ,ES,Office Supplies,1,517.77,59
ORD2419,05/09/2024,  Lukas Schmidt,  Lukas.Schmidt@Example.Com  ,Spain,Furniture,1,715.16,28
ORD1661,2024-01-05,Felix Weber,  FELIX.WEBER@EXAMPLE.COM  ,Netherlands,Furniture,2,1327.76,65
ORD2892,August 20 2024,Lukas Weber,  Lukas.Weber@Example.Com  ,U.K.,Furniture,1,€135.52,60
ORD2798,06/27/2024,Marie  Becker ,  Marie.Becker@Example.Com  ,Netherlands,Office Supplies,2,€484.99,34
ORD3458,04/03/2024,Paul Schmidt,  paul.schmidt@example.com  ,U.K.,Electronics,5,€1311.58,31
ORD1737,2024-08-31,Lukas Weber,  LUKAS.WEBER@EXAMPLE.COM  ,France,Furniture,5,656.57, 
ORD3040,February 23 2024,  Paul Müller,  paul.müller@example.com  ,NL,Office Supplies,5,€216.06,48
ORD3444,2024-03-29,Paul Fischer,  Paul.Fischer@Example.Com  ,DE,Furniture,1,752.13,53
ORD2602,16/08/2024,Anna  Fischer ,  ANNA.FISCHER@EXAMPLE.COM  , France,Office Supplies,1,€1102.51,38
ORD3121,01/09/2024,Anna  Becker ,  ANNA.BECKER@EXAMPLE.COM  ,U.K.,Electronics,1,€695.35,29
ORD2902,2024-04-01,Sofia  Becker ,  sofia.becker@example.com  ,The Netherlands,Electronics,3,€266.48,21
ORD1678,April 26 2024,Felix Wagner,  felix.wagner@example.com  ,DE,Furniture,5,496.26,66
ORD1821,05/06/2024,Jonas Schmidt,  Jonas.Schmidt@Example.Com  ,United Kingdom,Office Supplies,2,"1,069.59",46
ORD2389,2024-02-26,Emma  Müller ,  emma.müller@example.com  ,ES,Furniture,2,1264.19,18
ORD1041,08.06.2024,Marie  Fischer ,  Marie.Fischer@Example.Com  ,España,Office Supplies,2,€179.46,20
ORD3279,02/21/2024,Marie Wagner,  MARIE.WAGNER@EXAMPLE.COM  ,germany,Office Supplies,4,€857.18,null
ORD1212,04/15/2024,Sofia  Klein ,  SOFIA.KLEIN@EXAMPLE.COM  ,United Kingdom,Office Supplies,1,€617.23,N/A
ORD1771,2024-09-04,Paul  Becker ,  paul.becker@example.com  ,United Kingdom,Office Supplies,4,647.72,35
ORD1322,09.04.2024,  Jonas Becker,  JONAS.BECKER@EXAMPLE.COM  ,ES,Office Supplies,4,"1,325.83",49
ORD2677,27.05.2024,Anna  Schmidt ,  anna.schmidt@example.com  ,España,Furniture,5,€578.84,35
ORD3048,25/05/2024,Emma  Becker ,  emma.becker@example.com  ,England,Furniture,1,€386.85,41
ORD1930,25/02/2024,Lukas  Weber ,  LUKAS.WEBER@EXAMPLE.COM  ,germany,Electronics,5,115.89,41
ORD1978,05.09.2024,Felix Klein,  Felix.Klein@Example.Com  ,germany,Furniture,2,73.73,68
ORD1302,August 23 2024,Lukas Fischer,  LUKAS.FISCHER@EXAMPLE.COM  ,Spain,Office Supplies,5,755.89,23
ORD2806,13.09.2024,Jonas  Klein ,  JONAS.KLEIN@EXAMPLE.COM  , germany,Furniture,3,1278.56,18
ORD2259,16.03.2024,Emma  Wagner ,  EMMA.WAGNER@EXAMPLE.COM  ,NL,Office Supplies,1,709.01,43
ORD1091,03/08/2024,Marie Müller,  MARIE.MÜLLER@EXAMPLE.COM  ,U.K.,Furniture,2,€554.13,40
ORD2043,30/04/2024,Paul Fischer,  Paul.Fischer@Example.Com  ,NL,Office Supplies,5,857.32,51
ORD2364,06.02.2024,Felix  Schmidt ,  felix.schmidt@example.com  ,Spain,Office Supplies,1,585.77,23
ORD2206,12/02/2024,Lukas Wagner,  LUKAS.WAGNER@EXAMPLE.COM  ,Spain,Office Supplies,2,€1429.62,19
ORD1021,September 20 2024,Emma Schmidt,  emma.schmidt@example.com  ,germany,Furniture,4,1427.10,46
ORD3488,27/07/2024,  Paul Müller,  paul.müller@example.com  ,Netherlands,Electronics,5,€1495.78,56
ORD1948,April 10 2024,Lukas  Weber ,null,The Netherlands,Office Supplies,1,€156.30,24
ORD2105,2024-02-19,  Emma Fischer,  emma.fischer@example.com  ,Netherlands,Electronics,1,€735.99,59
ORD2791,June 03 2024,Paul  Müller ,  Paul.Müller@Example.Com  ,germany,Furniture,2,€638.43,62
ORD1422,06.08.2024,Felix Schmidt,  Felix.Schmidt@Example.Com  ,Deutschland,Office Supplies,3,959.29,46
ORD2866,June 19 2024,Lukas  Becker ,  LUKAS.BECKER@EXAMPLE.COM  ,Germany,Office Supplies,1,"1,011.03",
ORD2645,19/06/2024,Emma  Fischer ,  emma.fischer@example.com  ,ES,Office Supplies,4,781.25,19
ORD2286,January 14 2024,Anna Weber,  anna.weber@example.com  ,UK,Furniture,5,"1,303.43",68
ORD1207,2024-05-09,Marie  Weber ,  Marie.Weber@Example.Com  ,uk,Furniture,-2,678.89,61
ORD1498,21/05/2024,  Paul Becker,  paul.becker@example.com  ,france ,Electronics,4,€155.95,63
ORD1070,21.09.2024,  Marie Weber,  marie.weber@example.com  ,germany,Office Supplies,2,€545.33,48
ORD2817,03.06.2024,Emma Klein,, germany,Office Supplies,3,1188.09,44
ORD3459,July 05 2024,Jonas Schmidt,  JONAS.SCHMIDT@EXAMPLE.COM  ,uk,Office Supplies,5,"1,268.47",23
ORD3397,07/29/2024,Anna  Klein ,  Anna.Klein@Example.Com  , germany,Electronics,4,589.42,50
ORD1020,28.03.2024,Emma  Becker ,  emma.becker@example.com  , germany,Office Supplies,5,"€1,107.63",64
ORD1924,22.02.2024,  Jonas Wagner,  JONAS.WAGNER@EXAMPLE.COM  ,NL,Office Supplies,3,835.84,54
ORD2037,April 15 2024,Anna Weber,  Anna.Weber@Example.Com  ,Spain,Electronics,5,339.48,36
ORD1612,2024-08-12,  Paul Weber,,netherlands,Electronics,5,393.17,46
ORD2309,20.07.2024,  Anna Klein,  Anna.Klein@Example.Com  ,spain ,Electronics,1,20.03,43
ORD2355,2024-07-01,Anna Wagner,null,france ,Office Supplies,3,€489.49,61
ORD1044,07/03/2024,Lukas  Müller ,  LUKAS.MÜLLER@EXAMPLE.COM  ,spain ,Office Supplies,4,€26.45,53
ORD3492,27.05.2024,  Paul Klein,  paul.klein@example.com  ,Spain,Electronics,1,€1373.00,66
ORD2403,10.03.2024,Paul Wagner,  Paul.Wagner@Example.Com  ,España,Furniture,3,1045.29,62
ORD2592,May 06 2024,Lukas Wagner,  LUKAS.WAGNER@EXAMPLE.COM  ,germany,Furniture,3,€883.98,52
ORD2441,2024-05-06,Emma Becker,  EMMA.BECKER@EXAMPLE.COM  ,Deutschland,Electronics,2,471.22,43
ORD1128,2024-05-23,  Sofia Schmidt,  sofia.schmidt@example.com  ,Germany,Furniture,4,N/A,257
ORD2594,May 14 2024,Marie  Wagner ,  marie.wagner@example.com  ,España,Furniture,4,€957.28,66
ORD1238,2024-01-27,Sofia Weber,  Sofia.Weber@Example.Com  ,UK,Furniture,2,€351.87,35
ORD3185,04/01/2024,Jonas Becker,  Jonas.Becker@Example.Com  ,España,Furniture,2,125.47,66
ORD2096,January 30 2024,Anna Klein,  Anna.Klein@Example.Com  ,England,Office Supplies,1,1209.05,38
ORD1664,01.01.2024,Lukas Klein,  Lukas.Klein@Example.Com  ,france ,Electronics,3,€816.96,68
ORD1453,11.07.2024,Sofia Wagner,  SOFIA.WAGNER@EXAMPLE.COM  , germany,Office Supplies,3,€1091.37,19
ORD2427,20/08/2024,  Lukas Weber,  LUKAS.WEBER@EXAMPLE.COM  ,UK,-,4,€186.81, 
ORD3007,22.08.2024,Paul Fischer,  paul.fischer@example.com  ,germany,Office Supplies,2,470.87,68
ORD1686,12/04/2024,Sofia  Klein ,  SOFIA.KLEIN@EXAMPLE.COM  ,ES,Electronics,4,€310.15,42
ORD2019,05/04/2024,Anna  Klein ,  anna.klein@example.com  ,FR,Furniture,-4,"1,132.20",49
ORD2002,06/17/2024,Marie  Wagner ,  MARIE.WAGNER@EXAMPLE.COM  ,germany,Furniture,N/A,"€1,396.30",52
ORD1519,February 15 2024,  Anna Fischer,  anna.fischer@example.com  , germany,Electronics,1,"1,202.81",43
ORD1177,08/09/2024,Lukas  Klein ,  lukas.klein@example.com  ,UK,Office Supplies,3,€354.82,43
ORD2875,09/11/2024,Sofia Fischer,  SOFIA.FISCHER@EXAMPLE.COM  ,France,Office Supplies,1,644.35,45
ORD1203,01/09/2024,Felix Fischer,  felix.fischer@example.com  ,England,Office Supplies,4,"1,277.49",35
ORD3283,10.04.2024,Lukas Becker,  Lukas.Becker@Example.Com  , France,Furniture,4,€1270.25,45
ORD2365,08/09/2024,Paul  Klein ,  Paul.Klein@Example.Com  , germany,Electronics,4,497.09,55
ORD1280,06/01/2024,Paul  Becker ,  Paul.Becker@Example.Com  ,ES,Electronics,4,€423.42,48
ORD2129,April 12 2024,Emma  Müller ,  Emma.Müller@Example.Com  ,NL,Electronics,2,1366.42,41
ORD1289,2024-01-25,  Jonas Wagner,  Jonas.Wagner@Example.Com  ,FR,Furniture,2,€567.38,34
ORD1047,26/09/2024,Sofia  Wagner ,  Sofia.Wagner@Example.Com  ,netherlands,Office Supplies,4,€1215.12,48
ORD1159,May 01 2024,Sofia  Weber ,  SOFIA.WEBER@EXAMPLE.COM  ,DE,Furniture,4,€730.16,25
ORD3354,2024-07-08,  Sofia Becker,  Sofia.Becker@Example.Com  ,netherlands,Furniture,1,€586.65,43
ORD2515,28.03.2024,  Emma Weber,  EMMA.WEBER@EXAMPLE.COM  ,uk,Furniture,4,€546.68,22
ORD2195,2024-03-03,Emma Schmidt,  emma.schmidt@example.com  ,Spain,null,3,846.63,37
ORD2813,28.06.2024,Anna  Weber ,  Anna.Weber@Example.Com  ,uk,Furniture,3,1174.13,56
ORD1067,02/04/2024,Lukas  Müller ,  Lukas.Müller@Example.Com  ,United Kingdom,Office Supplies,2,387.78, 
ORD2756,May 26 2024,Lukas  Fischer ,  LUKAS.FISCHER@EXAMPLE.COM  ,netherlands,Office Supplies,3,569.20,24
ORD2734,17/02/2024,Lukas  Fischer ,  Lukas.Fischer@Example.Com  ,FR,Furniture,-4,€1112.84,40
ORD3037,September 06 2024,Emma  Müller ,  Emma.Müller@Example.Com  ,Germany,Furniture,,497.01,44
ORD2414,16/07/2024,  Felix Becker,-,France,Electronics,4,€789.75,52
ORD3016,06/23/2024,  Lukas Weber,  lukas.weber@example.com  ,spain ,Furniture,5,377.12,32
ORD3489,May 04 2024,Felix  Fischer ,  FELIX.FISCHER@EXAMPLE.COM  ,spain ,Electronics,3,€239.06,54
ORD3124,26.05.2024,Felix  Fischer ,  felix.fischer@example.com  ,Spain,,2,751.63,33
ORD1405,10/06/2024,Emma Schmidt,  EMMA.SCHMIDT@EXAMPLE.COM  ,Germany,Furniture,4, ,22
ORD2303,08/06/2024,Anna Wagner,  ANNA.WAGNER@EXAMPLE.COM  ,U.K., ,2,"€1,356.31",48
ORD1285,February 10 2024,Jonas  Becker ,  Jonas.Becker@Example.Com  ,GERMANY ,Furniture,1,1399.84,35
ORD3471,04/22/2024,Lukas  Weber ,  lukas.weber@example.com  ,spain ,Office Supplies,2,€52.66,19
ORD1945,2024-09-24,  Emma Becker,  Emma.Becker@Example.Com  ,FR,Office Supplies,1,€739.03,68
ORD1297,09/11/2024,Felix  Schmidt ,  FELIX.SCHMIDT@EXAMPLE.COM  ,uk,Electronics,2,€1065.96,38
ORD2485,07/22/2024,Jonas Becker,  jonas.becker@example.com  ,uk,Furniture,1,414.36,N/A
ORD2183,2024-06-17,  Lukas Müller,  lukas.müller@example.com  ,España,Furniture,1,464.51,42
ORD3314,13/09/2024,Marie Becker,  Marie.Becker@Example.Com  , France,Furniture,1,null,69
ORD2153,15/03/2024,Emma  Becker ,  EMMA.BECKER@EXAMPLE.COM  ,U.K.,Furniture,5,€408.26,32
ORD3083,2024-05-20,Lukas  Klein ,  LUKAS.KLEIN@EXAMPLE.COM  ,The Netherlands,Office Supplies,4,"€1,474.64",49
ORD2849,03/26/2024,  Paul Schmidt,null, germany,Furniture,4,€468.87,55
ORD3009,January 26 2024,Emma  Wagner ,  EMMA.WAGNER@EXAMPLE.COM  ,France,Electronics,3,403.77,44
ORD1666,17.03.2024,Paul  Schmidt ,  Paul.Schmidt@Example.Com  ,france ,Electronics,5,€191.08,171
ORD1251,2024-05-14,Marie Müller,  Marie.Müller@Example.Com  ,FR,Furniture,5,218.84,42
ORD3160,05/30/2024,Anna  Müller ,  Anna.Müller@Example.Com  ,france ,Electronics,3,"€1,118.21",158
