order_id,order_date,customer_name,email,country,category,quantity,unit_price,customer_age,revenue
ORD1091,2024-08-03,Marie Müller,marie.müller@example.com,UK,Furniture,2.0,554.13,40.0,1108.26
ORD2043,2024-04-30,Paul Fischer,paul.fischer@example.com,Netherlands,Office Supplies,5.0,857.32,51.0,4286.6
ORD2364,2024-02-06,Felix Schmidt,felix.schmidt@example.com,Spain,Office Supplies,1.0,585.77,23.0,585.77
ORD2206,2024-02-12,Lukas Wagner,lukas.wagner@example.com,Spain,Office Supplies,2.0,1429.62,19.0,2859.24
ORD1021,2024-09-20,Emma Schmidt,emma.schmidt@example.com,Germany,Furniture,4.0,1427.1,46.0,5708.4
ORD3488,2024-07-27,Paul Müller,paul.müller@example.com,Netherlands,Electronics,5.0,1495.78,56.0,7478.9
ORD1948,2024-04-10,Lukas Weber,,Netherlands,Office Supplies,1.0,156.3,24.0,156.3
ORD2105,2024-02-19,Emma Fischer,emma.fischer@example.com,Netherlands,Electronics,1.0,735.99,59.0,735.99
ORD2791,2024-06-03,Paul Müller,paul.müller@example.com,Germany,Furniture,2.0,638.43,62.0,1276.86
ORD1422,2024-08-06,Felix Schmidt,felix.schmidt@example.com,Germany,Office Supplies,3.0,959.29,46.0,2877.87
ORD2866,2024-06-19,Lukas Becker,lukas.becker@example.com,Germany,Office Supplies,1.0,1011.03,,1011.03
ORD2645,2024-06-19,Emma Fischer,emma.fischer@example.com,Spain,Office Supplies,4.0,781.25,19.0,3125.0
ORD2286,2024-01-14,Anna Weber,anna.weber@example.com,UK,Furniture,5.0,1303.43,68.0,6517.15
ORD1207,2024-05-09,Marie Weber,marie.weber@example.com,UK,Furniture,,678.89,61.0,
ORD1498,2024-05-21,Paul Becker,paul.becker@example.com,France,Electronics,4.0,155.95,63.0,623.8
ORD1070,2024-09-21,Marie Weber,marie.weber@example.com,Germany,Office Supplies,2.0,545.33,48.0,1090.66
ORD2817,2024-06-03,Emma Klein,,Germany,Office Supplies,3.0,1188.09,44.0,3564.27
ORD3459,2024-07-05,Jonas Schmidt,jonas.schmidt@example.com,UK,Office Supplies,5.0,1268.47,23.0,6342.35
ORD3397,2024-07-29,Anna Klein,anna.klein@example.com,Germany,Electronics,4.0,589.42,50.0,2357.68
ORD1020,2024-03-28,Emma Becker,emma.becker@example.com,Germany,Office Supplies,5.0,1107.63,64.0,5538.15
ORD1924,2024-02-22,Jonas Wagner,jonas.wagner@example.com,Netherlands,Office Supplies,3.0,835.84,54.0,2507.52
ORD2037,2024-04-15,Anna Weber,anna.weber@example.com,Spain,Electronics,5.0,339.48,36.0,1697.4
ORD1612,2024-08-12,Paul Weber,,Netherlands,Electronics,5.0,393.17,46.0,1965.85
ORD2309,2024-07-20,Anna Klein,anna.klein@example.com,Spain,Electronics,1.0,20.03,43.0,20.03
ORD2355,2024-07-01,Anna Wagner,,France,Office Supplies,3.0,489.49,61.0,1468.47
ORD1044,2024-03-07,Lukas Müller,lukas.müller@example.com,Spain,Office Supplies,4.0,26.45,53.0,105.8
ORD3492,2024-05-27,Paul Klein,paul.klein@example.com,Spain,Electronics,1.0,1373.0,66.0,1373.0
ORD2403,2024-03-10,Paul Wagner,paul.wagner@example.com,Spain,Furniture,3.0,1045.29,62.0,3135.87
ORD2592,2024-05-06,Lukas Wagner,lukas.wagner@example.com,Germany,Furniture,3.0,883.98,52.0,2651.94
ORD2441,2024-05-06,Emma Becker,emma.becker@example.com,Germany,Electronics,2.0,471.22,43.0,942.44
ORD1128,2024-05-23,Sofia Schmidt,sofia.schmidt@example.com,Germany,Furniture,4.0,736.42,,
ORD2594,2024-05-14,Marie Wagner,marie.wagner@example.com,Spain,Furniture,4.0,957.28,66.0,3829.12
ORD1238,2024-01-27,Sofia Weber,sofia.weber@example.com,UK,Furniture,2.0,351.87,35.0,703.74
ORD3185,2024-01-04,Jonas Becker,jonas.becker@example.com,Spain,Furniture,2.0,125.47,66.0,250.94
ORD2096,2024-01-30,Anna Klein,anna.klein@example.com,UK,Office Supplies,1.0,1209.05,38.0,1209.05
ORD1664,2024-01-01,Lukas Klein,lukas.klein@example.com,France,Electronics,3.0,816.96,68.0,2450.88
ORD1453,2024-07-11,Sofia Wagner,sofia.wagner@example.com,Germany,Office Supplies,3.0,1091.37,19.0,3274.11
ORD2427,2024-08-20,Lukas Weber,lukas.weber@example.com,UK,,4.0,186.81,,747.24
ORD3007,2024-08-22,Paul Fischer,paul.fischer@example.com,Germany,Office Supplies,2.0,470.87,68.0,941.74
ORD1686,2024-04-12,Sofia Klein,sofia.klein@example.com,Spain,Electronics,4.0,310.15,42.0,1240.6
ORD2019,2024-04-05,Anna Klein,anna.klein@example.com,France,Furniture,,1132.2,49.0,
ORD2002,2024-06-17,Marie Wagner,marie.wagner@example.com,Germany,Furniture,,1396.3,52.0,
ORD1519,2024-02-15,Anna Fischer,anna.fischer@example.com,Germany,Electronics,1.0,1202.81,43.0,1202.81
ORD1177,2024-09-08,Lukas Klein,lukas.klein@example.com,UK,Office Supplies,3.0,354.82,43.0,1064.46
ORD2875,2024-11-09,Sofia Fischer,sofia.fischer@example.com,France,Office Supplies,1.0,644.35,45.0,644.35
ORD1203,2024-09-01,Felix Fischer,felix.fischer@example.com,UK,Office Supplies,4.0,1277.49,35.0,5109.96
ORD3283,2024-04-10,Lukas Becker,lukas.becker@example.com,France,Furniture,4.0,1270.25,45.0,5081.0
ORD2129,2024-04-12,Emma Müller,emma.müller@example.com,Netherlands,Electronics,2.0,1366.42,41.0,2732.84
ORD1289,2024-01-25,Jonas Wagner,jonas.wagner@example.com,France,Furniture,2.0,567.38,34.0,1134.76
ORD1047,2024-09-26,Sofia Wagner,sofia.wagner@example.com,Netherlands,Office Supplies,4.0,1215.12,48.0,4860.48
ORD1159,2024-05-01,Sofia Weber,sofia.weber@example.com,Germany,Furniture,4.0,730.16,25.0,2920.64
ORD3354,2024-07-08,Sofia Becker,sofia.becker@example.com,Netherlands,Furniture,1.0,586.65,43.0,586.65
ORD2515,2024-03-28,Emma Weber,emma.weber@example.com,UK,Furniture,4.0,546.68,22.0,2186.72
ORD2195,2024-03-03,Emma Schmidt,emma.schmidt@example.com,Spain,,3.0,846.63,37.0,2539.89
ORD2813,2024-06-28,Anna Weber,anna.weber@example.com,UK,Furniture,3.0,1174.13,56.0,3522.39
ORD1067,2024-04-02,Lukas Müller,lukas.müller@example.com,UK,Office Supplies,2.0,387.78,,775.56
ORD2756,2024-05-26,Lukas Fischer,lukas.fischer@example.com,Netherlands,Office Supplies,3.0,569.2,24.0,1707.6
ORD2734,2024-02-17,Lukas Fischer,lukas.fischer@example.com,France,Furniture,,1112.84,40.0,
ORD3037,2024-09-06,Emma Müller,emma.müller@example.com,Germany,Furniture,,497.01,44.0,
ORD2414,2024-07-16,Felix Becker,,France,Electronics,4.0,789.75,52.0,3159.0
ORD3016,2024-06-23,Lukas Weber,lukas.weber@example.com,Spain,Furniture,5.0,377.12,32.0,1885.6
ORD3489,2024-05-04,Felix Fischer,felix.fischer@example.com,Spain,Electronics,3.0,239.06,54.0,717.18
ORD3124,2024-05-26,Felix Fischer,felix.fischer@example.com,Spain,,2.0,751.63,33.0,1503.26
ORD1405,2024-06-10,Emma Schmidt,emma.schmidt@example.com,Germany,Furniture,4.0,736.42,22.0,
ORD2303,2024-06-08,Anna Wagner,anna.wagner@example.com,UK,,2.0,1356.31,48.0,2712.62
ORD1285,2024-02-10,Jonas Becker,jonas.becker@example.com,Germany,Furniture,1.0,1399.84,35.0,1399.84
ORD3471,2024-04-22,Lukas Weber,lukas.weber@example.com,Spain,Office Supplies,2.0,52.66,19.0,105.32
ORD1945,2024-09-24,Emma Becker,emma.becker@example.com,France,Office Supplies,1.0,739.03,68.0,739.03
ORD1297,2024-11-09,Felix Schmidt,felix.schmidt@example.com,UK,Electronics,2.0,1065.96,38.0,2131.92
ORD2485,2024-07-22,Jonas Becker,jonas.becker@example.com,UK,Furniture,1.0,414.36,,414.36
ORD2183,2024-06-17,Lukas Müller,lukas.müller@example.com,Spain,Furniture,1.0,464.51,42.0,464.51
ORD3314,2024-09-13,Marie Becker,marie.becker@example.com,France,Furniture,1.0,736.42,69.0,
ORD2153,2024-03-15,Emma Becker,emma.becker@example.com,UK,Furniture,5.0,408.26,32.0,2041.3
ORD3083,2024-05-20,Lukas Klein,lukas.klein@example.com,Netherlands,Office Supplies,4.0,1474.64,49.0,5898.56
ORD2849,2024-03-26,Paul Schmidt,,Germany,Furniture,4.0,468.87,55.0,1875.48
ORD3009,2024-01-26,Emma Wagner,emma.wagner@example.com,France,Electronics,3.0,403.77,44.0,1211.31
ORD1666,2024-03-17,Paul Schmidt,paul.schmidt@example.com,France,Electronics,5.0,191.08,,955.4
ORD1251,2024-05-14,Marie Müller,marie.müller@example.com,France,Furniture,5.0,218.84,42.0,1094.2
ORD3160,2024-05-30,Anna Müller,anna.müller@example.com,France,Electronics,3.0,1118.21,,3354.63
ORD2775,2024-08-04,Jonas Weber,jonas.weber@example.com,UK,Electronics,4.0,470.94,36.0,1883.76
ORD2512,2024-04-17,Paul Müller,paul.müller@example.com,France,Furniture,1.0,1137.29,27.0,1137.29
ORD1603,2024-02-28,Jonas Klein,jonas.klein@example.com,Germany,Office Supplies,5.0,706.39,29.0,3531.95
ORD1985,2024-08-08,Lukas Schmidt,,France,Office Supplies,3.0,57.93,35.0,173.79
ORD3373,2024-05-04,Emma Klein,emma.klein@example.com,Spain,Furniture,4.0,390.22,35.0,1560.88
ORD1905,2024-05-23,Emma Becker,emma.becker@example.com,Netherlands,Office Supplies,1.0,956.24,36.0,956.24
ORD1525,2024-01-19,Anna Schmidt,anna.schmidt@example.com,France,Furniture,,593.41,47.0,
ORD2811,2024-04-22,Paul Becker,paul.becker@example.com,Germany,Electronics,5.0,769.01,27.0,
ORD1544,2024-05-21,Jonas Klein,jonas.klein@example.com,Spain,Office Supplies,,1368.41,52.0,
ORD3427,2024-07-01,Emma Fischer,emma.fischer@example.com,Spain,Office Supplies,2.0,727.87,19.0,1455.74
ORD2879,2024-08-23,Jonas Fischer,jonas.fischer@example.com,Germany,Furniture,3.0,1278.16,47.0,3834.48
ORD3272,2024-05-21,Marie Fischer,marie.fischer@example.com,France,Office Supplies,5.0,1371.48,65.0,6857.4
ORD3375,2024-04-25,Sofia Becker,sofia.becker@example.com,Germany,Office Supplies,5.0,731.28,58.0,
ORD3428,2024-07-14,Anna Wagner,anna.wagner@example.com,Netherlands,Office Supplies,,1359.26,46.0,
ORD2224,2024-02-04,Paul Fischer,paul.fischer@example.com,UK,Office Supplies,5.0,1072.0,48.0,5360.0
ORD1672,2024-06-26,Sofia Wagner,sofia.wagner@example.com,France,,5.0,936.17,63.0,4680.85
ORD1761,2024-02-03,Lukas Schmidt,lukas.schmidt@example.com,Netherlands,Office Supplies,4.0,163.65,66.0,654.6
ORD1377,2024-03-30,Paul Klein,paul.klein@example.com,UK,Office Supplies,3.0,1482.94,33.0,4448.82
ORD3409,2024-02-22,Sofia Wagner,,Netherlands,Office Supplies,1.0,1293.33,60.0,1293.33
ORD2580,2024-02-16,Felix Weber,felix.weber@example.com,Netherlands,Electronics,2.0,378.82,39.0,757.64
ORD1743,2024-03-16,Lukas Müller,lukas.müller@example.com,UK,Office Supplies,,143.11,18.0,
ORD2067,2024-09-26,Felix Müller,felix.müller@example.com,Spain,Electronics,2.0,249.61,,499.22
ORD2863,2024-01-07,Paul Weber,paul.weber@example.com,UK,Electronics,3.0,323.56,63.0,970.68
ORD1653,2024-04-08,Jonas Müller,jonas.müller@example.com,France,Electronics,3.0,1209.13,60.0,3627.39
ORD2860,2024-08-28,Paul Schmidt,paul.schmidt@example.com,UK,Office Supplies,3.0,227.43,27.0,682.29
ORD2894,2024-04-19,Anna Wagner,anna.wagner@example.com,UK,Furniture,3.0,1346.78,68.0,4040.34
ORD1867,2024-08-16,Lukas Schmidt,,Germany,Furniture,5.0,1373.08,61.0,6865.4
ORD3321,2024-02-17,Lukas Klein,lukas.klein@example.com,Spain,Electronics,3.0,307.87,24.0,923.61
ORD1847,2024-09-26,Felix Schmidt,felix.schmidt@example.com,France,Electronics,2.0,520.58,27.0,1041.16
ORD2091,2024-08-18,Marie Becker,marie.becker@example.com,UK,Furniture,5.0,1371.55,39.0,6857.75
ORD1693,2024-03-21,Marie Schmidt,marie.schmidt@example.com,France,Furniture,5.0,736.42,30.0,
ORD2443,2024-07-02,Jonas Schmidt,jonas.schmidt@example.com,Netherlands,Office Supplies,1.0,804.04,35.0,804.04
ORD1138,2024-01-30,Jonas Schmidt,jonas.schmidt@example.com,France,Furniture,4.0,657.78,45.0,2631.12
ORD1325,2024-05-18,Marie Schmidt,marie.schmidt@example.com,France,Furniture,1.0,116.63,,116.63
ORD1340,2024-03-01,Emma Wagner,emma.wagner@example.com,Germany,Furniture,5.0,927.6,50.0,4638.0
ORD1553,2024-07-01,Paul Schmidt,paul.schmidt@example.com,Germany,Electronics,2.0,1102.82,43.0,2205.64
ORD2039,2024-07-10,Marie Wagner,marie.wagner@example.com,France,Furniture,2.0,43.11,23.0,86.22
ORD2182,2024-07-27,Emma Schmidt,emma.schmidt@example.com,France,Electronics,3.0,365.7,56.0,1097.1
ORD3465,2024-04-04,Emma Fischer,emma.fischer@example.com,Netherlands,Office Supplies,2.0,227.43,20.0,454.86
ORD3411,2024-03-07,Felix Wagner,felix.wagner@example.com,France,Furniture,1.0,942.6,30.0,942.6
ORD2915,2024-08-31,Sofia Schmidt,sofia.schmidt@example.com,Spain,Furniture,3.0,631.33,27.0,1893.99
ORD2730,2024-03-22,Emma Becker,emma.becker@example.com,France,Electronics,2.0,773.61,39.0,1547.22
ORD3204,2024-06-25,Paul Becker,paul.becker@example.com,UK,Electronics,1.0,631.63,44.0,631.63
ORD2278,2024-03-06,Paul Fischer,paul.fischer@example.com,France,Furniture,5.0,525.98,24.0,2629.9
ORD2083,2024-05-25,Paul Fischer,paul.fischer@example.com,Netherlands,,2.0,,,
ORD2801,2024-03-28,Jonas Weber,jonas.weber@example.com,Spain,Furniture,4.0,787.31,51.0,3149.24
ORD2652,2024-08-30,Emma Wagner,emma.wagner@example.com,Germany,Furniture,3.0,478.53,39.0,1435.59
ORD2560,2024-04-20,Paul Fischer,paul.fischer@example.com,UK,Office Supplies,2.0,961.58,49.0,1923.16
ORD1327,2024-06-09,Sofia Becker,sofia.becker@example.com,France,Office Supplies,4.0,897.29,19.0,3589.16
ORD2433,2024-03-19,Emma Müller,,Spain,Office Supplies,4.0,731.28,31.0,
ORD1099,2024-04-24,Emma Wagner,emma.wagner@example.com,Netherlands,Furniture,4.0,306.02,43.0,1224.08
ORD1328,2024-01-07,Jonas Schmidt,jonas.schmidt@example.com,Spain,Electronics,2.0,269.95,29.0,539.9
ORD3495,2024-05-26,Paul Schmidt,paul.schmidt@example.com,France,Office Supplies,5.0,1083.63,42.0,5418.15
ORD2202,2024-08-14,Marie Becker,marie.becker@example.com,Netherlands,Furniture,5.0,1341.39,24.0,6706.95
ORD1595,2024-02-11,Lukas Weber,lukas.weber@example.com,Germany,Office Supplies,3.0,545.05,67.0,1635.15
ORD1590,2024-03-15,Marie Müller,marie.müller@example.com,Germany,Electronics,2.0,428.55,27.0,857.1
ORD1999,2024-07-16,Lukas Becker,lukas.becker@example.com,France,,2.0,135.7,43.0,271.4
ORD1824,2024-06-25,Paul Schmidt,paul.schmidt@example.com,Spain,Electronics,5.0,529.26,53.0,2646.3
ORD2417,2024-04-10,Emma Fischer,emma.fischer@example.com,Netherlands,Furniture,1.0,1355.96,44.0,1355.96
ORD3172,2024-03-04,Sofia Klein,sofia.klein@example.com,France,Office Supplies,2.0,88.85,51.0,177.7
ORD2163,2024-09-11,Marie Becker,marie.becker@example.com,Germany,Furniture,1.0,929.5,56.0,929.5
ORD1808,2024-06-14,Sofia Wagner,sofia.wagner@example.com,UK,Furniture,,1409.41,41.0,
ORD1727,2024-06-29,Paul Schmidt,paul.schmidt@example.com,France,,3.0,791.82,44.0,2375.46
ORD2284,2024-01-07,Anna Müller,anna.müller@example.com,Germany,Office Supplies,2.0,464.29,63.0,928.58
ORD2636,2024-09-04,Sofia Klein,sofia.klein@example.com,Germany,,5.0,744.52,27.0,3722.6
ORD2985,2024-06-22,Felix Weber,felix.weber@example.com,UK,Office Supplies,4.0,252.45,42.0,1009.8
ORD2581,2024-01-08,Marie Müller,marie.müller@example.com,France,Office Supplies,1.0,1312.43,52.0,1312.43
ORD3193,2024-03-09,Paul Becker,paul.becker@example.com,Spain,Electronics,4.0,309.64,49.0,1238.56
ORD2077,2024-03-01,Paul Weber,paul.weber@example.com,Netherlands,Office Supplies,5.0,695.62,56.0,3478.1
ORD1182,2024-04-19,Jonas Becker,jonas.becker@example.com,France,Office Supplies,1.0,211.14,63.0,211.14
ORD1374,2024-03-21,Marie Schmidt,marie.schmidt@example.com,Netherlands,Electronics,3.0,696.85,69.0,2090.55
ORD1855,2024-06-27,Sofia Schmidt,sofia.schmidt@example.com,France,Electronics,5.0,1151.28,56.0,5756.4
ORD3340,2024-08-29,Emma Klein,emma.klein@example.com,France,Office Supplies,3.0,1129.64,61.0,3388.92
ORD2529,2024-08-25,Emma Becker,emma.becker@example.com,France,Furniture,5.0,675.06,22.0,3375.3
ORD1578,2024-07-16,Paul Müller,paul.müller@example.com,UK,Electronics,4.0,1247.11,27.0,4988.44
ORD2633,2024-04-20,Paul Klein,paul.klein@example.com,Germany,Electronics,1.0,1145.69,57.0,1145.69
ORD2051,2024-04-02,Felix Fischer,felix.fischer@example.com,Germany,Electronics,3.0,1276.77,19.0,3830.31
ORD1789,2024-07-27,Anna Müller,anna.müller@example.com,Germany,Electronics,2.0,1270.69,19.0,2541.38
ORD2687,2024-06-12,Jonas Becker,jonas.becker@example.com,Spain,Electronics,1.0,735.45,61.0,735.45
ORD1941,2024-08-07,Anna Schmidt,anna.schmidt@example.com,Spain,Office Supplies,3.0,731.28,49.0,
ORD1172,2024-07-30,Marie Becker,marie.becker@example.com,Germany,Electronics,1.0,1400.65,26.0,1400.65
ORD2667,2024-03-20,Felix Fischer,felix.fischer@example.com,Germany,Electronics,3.0,965.76,63.0,2897.28
ORD1330,2024-04-12,Jonas Müller,jonas.müller@example.com,Spain,Office Supplies,1.0,1476.29,44.0,1476.29
ORD1951,2024-05-29,Felix Wagner,felix.wagner@example.com,Germany,Furniture,5.0,736.42,29.0,
ORD1487,2024-09-23,Sofia Becker,sofia.becker@example.com,Netherlands,Furniture,5.0,357.47,69.0,1787.35
ORD1796,2024-09-18,Emma Müller,emma.müller@example.com,UK,Furniture,1.0,882.61,,882.61
ORD3109,2024-08-04,Jonas Müller,jonas.müller@example.com,UK,Furniture,3.0,968.99,57.0,2906.97
ORD2369,2024-08-19,Sofia Fischer,sofia.fischer@example.com,Netherlands,,3.0,911.92,37.0,2735.76
ORD3341,2024-04-08,Felix Schmidt,felix.schmidt@example.com,France,Office Supplies,2.0,1032.08,38.0,2064.16
ORD1593,2024-07-24,Jonas Fischer,jonas.fischer@example.com,France,Electronics,1.0,47.83,44.0,47.83
ORD1469,2024-05-06,Marie Fischer,marie.fischer@example.com,UK,Electronics,5.0,281.7,66.0,1408.5
ORD3418,2024-09-14,Emma Wagner,emma.wagner@example.com,France,Furniture,3.0,446.54,59.0,1339.62
ORD2564,2024-07-09,Jonas Weber,jonas.weber@example.com,France,Office Supplies,3.0,1351.94,31.0,4055.82
ORD3448,2024-05-17,Sofia Becker,sofia.becker@example.com,Spain,Office Supplies,,920.0,38.0,
ORD2399,2024-04-28,Emma Becker,emma.becker@example.com,France,Electronics,1.0,733.04,57.0,733.04
ORD1321,2024-08-14,Anna Becker,anna.becker@example.com,Spain,Electronics,1.0,731.38,,731.38
ORD3141,2024-07-06,Anna Wagner,anna.wagner@example.com,France,Office Supplies,5.0,195.09,32.0,975.45
ORD3200,2024-12-09,Sofia Weber,sofia.weber@example.com,UK,Furniture,4.0,933.31,45.0,3733.24
ORD2420,2024-01-08,Lukas Weber,lukas.weber@example.com,Spain,Office Supplies,3.0,1220.79,28.0,3662.37
ORD3116,2024-05-22,Emma Klein,emma.klein@example.com,UK,Electronics,5.0,1234.16,20.0,6170.8
ORD1907,2024-07-26,Emma Müller,emma.müller@example.com,Spain,Electronics,4.0,839.47,38.0,3357.88
ORD2650,2024-04-13,Lukas Schmidt,lukas.schmidt@example.com,Spain,Electronics,1.0,835.74,19.0,835.74
ORD1782,2024-04-03,Anna Müller,anna.müller@example.com,Netherlands,Electronics,3.0,1200.22,38.0,3600.66
ORD1164,2024-05-16,Lukas Fischer,lukas.fischer@example.com,Netherlands,Office Supplies,3.0,692.25,67.0,2076.75
ORD2484,2024-04-28,Paul Müller,paul.müller@example.com,Netherlands,Electronics,2.0,1272.05,21.0,2544.1
ORD1250,2024-03-04,Anna Wagner,anna.wagner@example.com,Spain,Electronics,2.0,97.78,35.0,195.56
ORD2439,2024-07-15,Anna Fischer,anna.fischer@example.com,France,Office Supplies,3.0,1464.91,42.0,4394.73
ORD2084,2024-05-16,Paul Weber,paul.weber@example.com,UK,Office Supplies,1.0,756.33,21.0,756.33
ORD1201,2024-01-24,Sofia Weber,sofia.weber@example.com,Germany,Office Supplies,1.0,901.38,21.0,901.38
ORD1777,2024-04-27,Sofia Wagner,sofia.wagner@example.com,France,Office Supplies,2.0,1332.88,42.0,2665.76
ORD3309,2024-05-17,Felix Becker,felix.becker@example.com,Spain,Office Supplies,2.0,1077.74,29.0,2155.48
ORD1779,2024-09-19,Paul Schmidt,paul.schmidt@example.com,Germany,Electronics,2.0,599.42,21.0,1198.84
ORD1399,2024-09-04,Anna Klein,anna.klein@example.com,Spain,Office Supplies,4.0,330.68,26.0,1322.72
ORD1801,2024-07-23,Marie Schmidt,marie.schmidt@example.com,Spain,Electronics,2.0,1131.66,52.0,2263.32
ORD3018,2024-04-26,Felix Fischer,felix.fischer@example.com,Germany,Furniture,,479.33,49.0,
ORD1813,2024-01-05,Sofia Wagner,sofia.wagner@example.com,Germany,Furniture,5.0,479.63,,2398.15
ORD3421,2024-03-25,Lukas Klein,lukas.klein@example.com,Germany,Furniture,3.0,1132.93,63.0,3398.79
ORD1028,2024-01-18,Emma Wagner,emma.wagner@example.com,France,Furniture,1.0,160.72,54.0,160.72
ORD1641,2024-03-30,Anna Weber,anna.weber@example.com,UK,Office Supplies,5.0,1090.76,62.0,5453.8
ORD1752,2024-05-24,Lukas Müller,lukas.müller@example.com,France,Electronics,4.0,704.49,,2817.96
ORD2712,2024-06-03,Lukas Fischer,lukas.fischer@example.com,UK,Electronics,3.0,1258.47,52.0,3775.41
ORD1926,2024-08-15,Anna Becker,anna.becker@example.com,Netherlands,Electronics,5.0,430.21,25.0,2151.05
ORD2595,2024-04-26,Felix Klein,felix.klein@example.com,Germany,Office Supplies,2.0,742.56,34.0,1485.12
ORD2060,2024-08-18,Marie Becker,marie.becker@example.com,Spain,Electronics,5.0,1033.09,22.0,5165.45
ORD2596,2024-06-05,Emma Weber,emma.weber@example.com,Germany,Electronics,1.0,995.8,54.0,995.8
ORD1451,2024-03-09,Paul Wagner,,Germany,Electronics,2.0,432.7,38.0,865.4
ORD1126,2024-09-22,Emma Weber,emma.weber@example.com,UK,Electronics,2.0,191.11,37.0,382.22
ORD3361,2024-02-18,Marie Wagner,marie.wagner@example.com,Germany,Furniture,2.0,522.22,35.0,1044.44
ORD2371,2024-01-13,Marie Becker,marie.becker@example.com,Spain,Electronics,1.0,357.33,49.0,357.33
ORD1932,2024-08-26,Lukas Wagner,lukas.wagner@example.com,Netherlands,Furniture,3.0,1085.56,61.0,3256.68
ORD2733,2024-07-31,Jonas Wagner,jonas.wagner@example.com,Spain,Office Supplies,4.0,1085.42,30.0,4341.68
ORD2023,2024-09-14,Jonas Klein,jonas.klein@example.com,Germany,Furniture,5.0,1152.02,61.0,5760.1
ORD1705,2024-01-29,Paul Schmidt,paul.schmidt@example.com,Germany,Office Supplies,1.0,1369.56,64.0,1369.56
ORD2140,2024-05-01,Felix Schmidt,felix.schmidt@example.com,Spain,Electronics,3.0,692.2,53.0,2076.6
ORD2128,2024-05-15,Paul Fischer,paul.fischer@example.com,Spain,Electronics,3.0,23.34,66.0,70.02
ORD1379,2024-06-21,Sofia Becker,sofia.becker@example.com,Germany,Electronics,5.0,74.64,49.0,373.2
ORD1535,2024-06-13,Marie Klein,marie.klein@example.com,Spain,Electronics,,1434.2,41.0,
ORD2574,2024-05-13,Marie Schmidt,marie.schmidt@example.com,France,Electronics,5.0,911.03,49.0,4555.15
ORD1351,2024-09-15,Jonas Fischer,,Germany,Furniture,4.0,736.42,29.0,
ORD1293,2024-03-16,Anna Weber,anna.weber@example.com,UK,Office Supplies,3.0,108.51,27.0,325.53
ORD2696,2024-03-08,Felix Schmidt,felix.schmidt@example.com,Netherlands,Office Supplies,4.0,1471.2,,5884.8
ORD3183,2024-01-15,Marie Schmidt,marie.schmidt@example.com,Germany,,1.0,778.03,43.0,778.03
ORD2416,2024-05-15,Jonas Wagner,jonas.wagner@example.com,Spain,Office Supplies,5.0,1043.01,30.0,5215.05
ORD2168,2024-09-18,Anna Müller,anna.müller@example.com,Spain,Electronics,1.0,1298.88,18.0,1298.88
ORD1884,2024-05-02,Felix Becker,felix.becker@example.com,Spain,Office Supplies,2.0,731.28,36.0,
ORD2115,2024-07-31,Paul Wagner,paul.wagner@example.com,France,Furniture,1.0,719.34,,719.34
ORD2994,2024-05-22,Felix Schmidt,felix.schmidt@example.com,UK,Office Supplies,5.0,1092.73,60.0,5463.65
ORD2022,2024-05-21,Emma Wagner,emma.wagner@example.com,Spain,Electronics,2.0,62.75,58.0,125.5
ORD1023,2024-01-09,Felix Fischer,felix.fischer@example.com,Spain,Furniture,5.0,28.43,50.0,142.15
ORD2913,2024-01-11,Felix Schmidt,felix.schmidt@example.com,Netherlands,Furniture,4.0,1321.01,22.0,5284.04
ORD3118,2024-01-14,Felix Wagner,felix.wagner@example.com,Netherlands,,5.0,906.82,,4534.1
ORD1755,2024-04-08,Paul Schmidt,paul.schmidt@example.com,Netherlands,Office Supplies,3.0,1418.21,38.0,4254.63
ORD1090,2024-02-24,Felix Schmidt,felix.schmidt@example.com,France,Office Supplies,3.0,687.09,42.0,2061.27
ORD1959,2024-10-07,Paul Wagner,paul.wagner@example.com,Netherlands,Electronics,2.0,687.15,23.0,1374.3
ORD2158,2024-01-03,Lukas Becker,lukas.becker@example.com,France,Furniture,4.0,537.14,20.0,2148.56
ORD2017,2024-04-12,Sofia Fischer,sofia.fischer@example.com,Netherlands,Electronics,,165.42,23.0,
ORD1523,2024-03-26,Paul Klein,paul.klein@example.com,Spain,Furniture,1.0,766.4,52.0,766.4
ORD1000,2024-07-15,Jonas Fischer,jonas.fischer@example.com,Spain,Office Supplies,5.0,731.28,48.0,
ORD3367,2024-05-31,Anna Schmidt,anna.schmidt@example.com,UK,Office Supplies,2.0,1496.76,31.0,2993.52
ORD1682,2024-04-26,Paul Müller,paul.müller@example.com,Netherlands,Furniture,4.0,231.17,48.0,924.68
ORD1233,2024-09-17,Lukas Fischer,lukas.fischer@example.com,France,Office Supplies,1.0,424.89,23.0,424.89
ORD1381,2024-03-08,Emma Klein,emma.klein@example.com,France,Electronics,1.0,617.69,49.0,617.69
ORD3098,2024-03-19,Jonas Klein,jonas.klein@example.com,Netherlands,Electronics,1.0,769.01,54.0,
ORD2491,2024-01-20,Marie Müller,marie.müller@example.com,UK,Furniture,,636.42,22.0,
ORD2715,2024-05-05,Sofia Fischer,sofia.fischer@example.com,Netherlands,Furniture,3.0,993.09,19.0,2979.27
ORD2251,2024-03-18,Marie Müller,marie.müller@example.com,France,Office Supplies,3.0,1279.92,69.0,3839.76
